HSK_Level,Simplified,Pinyin,Frequency,POS,Meanings
7,夜以继日,yè yǐ jì rì,28406,l,night and day (idiom); continuous strenuous effort
7,夜市,yè shì,29040,n,night market
7,夜总会,yè zǒng huì,11951,n,nightclub | nightspot
7,夜晚,yè wǎn,3559,"t, n",night
7,夜校,yè xiào,24385,n,evening school | night school
7,夜班,yè bān,11872,n,night shift
7,够呛,gòu qiàng,21389,v,unbearable | terrible | enough
7,大体,dà tǐ,16631,"d, n",in general; more or less; in rough terms; basically; on the whole | overall situation; the big picture | cadaver for dissection in training medical students
7,大体上,dà tǐ shàng,22444,d,overall | in general terms
7,大公无私,dà gōng wú sī,48461,v,selfless | impartial
7,大包大揽,dà bāo dà lǎn,57488,v,to take complete charge (idiom)
7,大厦,dà shà,5170,n,(used in the names of grand buildings such as 百老汇大厦 Broadway Mansions (in Shanghai) or 帝国大厦 Empire State Building etc)
7,大吃一惊,dà chī yī jīng,9934,v,to have a surprise (idiom); shocked or startled | gobsmacked
7,大同小异,dà tóng xiǎo yì,31466,v,virtually the same | differing only on small points
7,大名鼎鼎,dà míng dǐng dǐng,22163,"v, l",grand reputation | renowned | famous
7,大地,dà dì,6183,n,earth | mother earth
7,大大咧咧,dà dà liē liē,36835,z,carefree; offhand; casual
7,大宗,dà zōng,18180,m,large amount | staple | influential family of long standing
7,大家庭,dà jiā tíng,11562,n,extended family | big family | harmonious group
7,大局,dà jú,8834,n,overall situation | the big picture
7,大幅度,dà fú dù,17856,d,by a wide margin | substantial
7,大惊小怪,dà jīng xiǎo guài,16657,l,to make a fuss about nothing (idiom)
7,大意,dà yì,13433,"n, a",general idea | main idea
7,大数据,dà shù jù,1000000,,big data (computing)
7,大有可为,dà yǒu kě wéi,34481,v,with great prospects for the future (idiom); well worth doing
7,大棚,dà péng,31236,n,greenhouse | polytunnel
7,大模大样,dà mú dà yàng,62389,l,boldly; ostentatiously | poised; self-assured | Taiwan pr. [dà mó dà yàng]
7,大款,dà kuǎn,20068,n,very wealthy person
7,大气,dà qì,7850,n,atmosphere (surrounding the earth) | imposing; impressive; stylish
7,大片,dà piàn,8972,n,wide expanse | large area | vast stretch
7,大笔,dàbǐ,14672,n,Large
7,大肆,dà sì,11304,d,wantonly | without restraint (of enemy or malefactor) | unbridled
7,大腕儿,dà wàn r,1000000,,erhua variant of 腕
7,大臣,dà chén,8426,n,chancellor (of a monarchy) | cabinet minister
7,大街小巷,dà jiē xiǎo xiàng,21134,l,great streets and small alleys (idiom); everywhere in the city
7,大选,dà xuǎn,9545,"vn, v",general election
7,大队,dà duì,9520,n,group | a large body of | production brigade
7,大雁,dà yàn,47811,n,wild goose
7,大面积,dà miàn jī,20060,"d, b",large area | (fig.) (of a problem) (occurring) on a massive scale
7,天主教,Tiān zhǔ jiào,15354,nz,Catholicism
7,天使,tiān shǐ,3295,n,angel
7,天分,tiān fèn,16449,n,natural gift | talent
7,天地,tiān dì,7764,n,heaven and earth | world | scope
7,天平,tiān píng,16762,n,scales (to weigh things)
7,天性,tiān xìng,10935,n,nature | innate tendency
7,天桥,Tiān qiáo,12172,"n, ns","Tianqiao district of Jinan city 济南市, Shandong | Tianqiao district in Beijing, formerly a center of folk culture"
7,天生,tiān shēng,4564,"d, b",nature | disposition | innate
7,天线,tiān xiàn,11888,n,antenna | mast | connection with high-ranking officials
7,天经地义,tiān jīng dì yì,30356,l,lit. heaven's law and earth's principle (idiom); fig. right and proper | right and unalterable | a matter of course
7,天赋,tiān fù,6020,"n, v",gift | innate skill
7,天长地久,tiān cháng dì jiǔ,20808,v,enduring while the world lasts (idiom) | eternal
7,天鹅,tiān é,10373,n,swan
7,太平,Tài píng,11020,"a, ns",place name
7,太极,Tài jí,17618,"nz, n","the Absolute or Supreme Ultimate, the source of all things according to some interpretations of Chinese mythology"
7,太极拳,tài jí quán,31592,n,"shadowboxing or Taiji, T'aichi or T'aichichuan | traditional form of physical exercise or relaxation | a martial art"
7,失业率,shī yè lu:4,21507,n,unemployment rate
7,失传,shī chuán,26721,v,(of skills etc) to die out | lost | extinct
7,失利,shī lì,12367,"v, vn",to lose | to suffer defeat
7,失恋,shī liàn,10035,v,to lose one's love | to break up (in a romantic relationship) | to feel jilted
7,失控,shī kòng,7077,"v, vn",to go out of control
7,失效,shī xiào,10642,v,to fail | to lose effectiveness
7,失明,shī míng,13560,"v, vn",to lose one's eyesight | to become blind | blindness
7,失灵,shī líng,13684,v,out of order (of machine) | not working properly | a failing (of a system)
7,失眠,shī mián,7134,"v, vn",to suffer from insomnia
7,失落,shī luò,7646,"v, vn, a",to lose (sth) | to drop (sth) | to feel a sense of loss
7,失踪,shī zōng,3333,"v, vn",to be missing | to disappear | unaccounted for
7,头号,tóu hào,7261,b,first rate | top rank | number one
7,头头是道,tóu tóu shì dào,39740,l,clear and logical
7,头晕,tóu yūn,8484,v,dizzy
7,头条,Tóu tiáo,17548,n,"Toutiao, personalized content recommendation app (abbr. for 今日头条)"
7,头衔,tóu xián,9443,n,title | rank | appellation
7,头部,tóu bù,3966,n,head
7,头顶,tóu dǐng,8775,"n, v",top of the head
7,夸,kuā,8011,v,used in 克
7,夸大,kuā dà,13143,v,to exaggerate
7,夸夸其谈,kuā kuā qí tán,35198,v,to talk big | to sound off | bombastic
7,夸奖,kuā jiǎng,11773,"vn, v",to praise | to applaud | to compliment
7,夸张,kuā zhāng,5029,"v, n, vn",to exaggerate | overstated | exaggerated
7,夸耀,kuā yào,30687,v,to brag about | to flaunt
7,夺冠,duó guàn,8401,"v, vn",to seize the crown | fig. to win a championship | to win gold medal
7,夺魁,duó kuí,39965,"v, vn",to seize | to win
7,奇特,qí tè,9112,"a, nz",peculiar | unusual | queer
7,奇花异草,qí huā yì cǎo,70197,,"very rarely seen, unusual (idiom)"
7,奇迹,qí jì,3345,n,miracle | miraculous | wonder
7,奋力,fèn lì,10410,d,to do everything one can | to spare no effort | to strive
7,奋勇,fèn yǒng,23421,d,dauntless | to summon up courage and determination | using extreme force of will
7,奏效,zòu xiào,12887,v,to show results; to be effective
7,契机,qì jī,17262,n,opportunity | turning point | juncture
7,契约,qì yuē,9421,n,agreement | contract
7,奔,bēn,5778,v,to hurry | to rush | to run quickly
7,奔波,bēn bō,12069,v,to rush about | to be constantly on the move
7,奔赴,bēn fù,21998,v,to rush to | to hurry to
7,奖品,jiǎng pǐn,4654,n,award | prize
7,奖杯,jiǎng bēi,9053,n,trophy cup
7,奖牌,jiǎng pái,13348,n,medal (awarded as a prize)
7,奖项,jiǎng xiàng,10933,n,award; prize
7,奠定,diàn dìng,19177,v,to establish | to fix | to settle
7,奢侈,shē chǐ,9105,"a, an",luxurious | extravagant
7,奢望,shē wàng,12950,"v, vn",an extravagant hope | to have excessive expectations
7,奥秘,ào mì,18113,n,secret | mystery
7,奥运会,Aò yùn huì,5746,n,abbr. for 奥林匹克运动会 | Olympic Games | the Olympics
7,女婿,nu:3 xu,12022,n,daughter's husband; son-in-law
7,奴隶,nú lì,7456,n,slave
7,奸诈,jiān zhà,31529,a,treachery | devious | a rogue
7,好在,hǎo zài,14400,d,luckily | fortunately
7,好坏,hǎo huài,9643,n,good or bad | good and bad | standard; quality
7,好奇心,hào qí xīn,12237,n,interest in sth | curiosity | inquisitive
7,好客,hào kè,28557,"a, an",hospitality | to treat guests well | to enjoy having guests
7,好家伙,hǎo jiā huo,22176,e,my God! | oh boy! | man!
7,好心,hǎo xīn,8723,"n, a",kindness | good intentions
7,好心人,hǎo xīn rén,15490,n,kindhearted person | good Samaritan
7,好意,hǎo yì,13819,n,good intention | kindness
7,好感,hǎo gǎn,8391,n,good opinion | favorable impression
7,好歹,hǎo dǎi,12195,"d, n",good and bad | most unfortunate occurrence | in any case
7,好比,hǎo bǐ,8720,v,to be just like; can be compared to
7,好笑,hǎo xiào,4733,a,laughable; funny; ridiculous
7,好评,hǎo píng,10450,n,favorable criticism | positive evaluation
7,好说,hǎo shuō,9718,a,easy to deal with; not a problem | (polite answer) you flatter me
7,如实,rú shí,13941,"d, v",as things really are | realistic
7,如意,rú yì,11543,"a, n","as one wants; according to one's wishes | ruyi scepter, a symbol of power and good fortune"
7,如愿以偿,rú yuàn yǐ cháng,18537,v,to have one's wish fulfilled
7,如果说,rú guǒ shuō,1000000,,if | if one were to say
7,如醉如痴,rú zuì rú chī,73273,,lit. as if drunk and stupefied (idiom) | intoxicated by sth | obsessed with
7,妄想,wàng xiǎng,10019,"v, vn",to attempt vainly | a vain attempt | delusion
7,妒忌,dù jì,13608,v,to be jealous of (sb's achievements etc) | to be envious | envy
7,妖怪,yāo guài,12672,n,monster | devil
7,妥,tuǒ,8024,"a, ad",suitable | adequate | ready
7,妥协,tuǒ xié,7090,"v, vn",to compromise | to reach terms | a compromise
7,妥善,tuǒ shàn,11968,"ad, a",appropriate; proper
7,妥当,tuǒ dang,14010,a,appropriate | proper | ready
7,妨害,fáng hài,29334,v,to jeopardize | to be harmful to | to undermine
7,妨碍,fáng ài,6742,"v, vn",to hinder | to obstruct
7,姓氏,xìng shì,14616,n,family name
7,委员,wěi yuán,7019,n,committee member
7,委员会,wěi yuán huì,1659,n,committee
7,委婉,wěi wǎn,17242,"a, ad",tactful | euphemistic | (of voice etc) suave
7,委屈,wěi qu,10626,"a, v, an, vn, ad",to feel wronged | to cause sb to feel wronged | grievance
7,姜,Jiāng,5083,"nr, n",surname Jiang
7,姥姥,lǎo lao,12173,n,(coll.) mother's mother | maternal grandmother
7,姥爷,lǎo ye,27327,n,maternal grandfather (dialectal)
7,姨,yí,11475,n,mother's sister | aunt
7,姿势,zī shì,4464,n,posture | position
7,姿态,zī tài,6886,n,attitude | posture | stance
7,威信,Wēi xìn,18966,n,"Weixin county in Zhaotong 通, Yunnan"
7,威力,wēi lì,6981,n,might | formidable power
7,威慑,wēi shè,27484,"vn, v",to cower by military force | deterrence
7,威风,wēi fēng,19000,"a, an, n",might | awe-inspiring authority | impressive
7,娇惯,jiāo guàn,48851,v,to pamper | to coddle | to spoil
7,娇气,jiāo qì,38277,"a, n",delicate | squeamish | finicky
7,娘,niáng,2131,n,mother | young lady | (coll.) effeminate
7,娶,qǔ,3752,v,to take a wife | to marry (a woman)
7,婚姻,hūn yīn,2058,n,matrimony | wedding | marriage
7,婚纱,hūn shā,6002,n,wedding dress
7,婴儿,yīng ér,3041,n,infant | baby | lead (Pb)
7,媲美,pì měi,17662,v,to match | is comparable with
7,媳妇,xí fù,13013,n,daughter-in-law | wife (of a younger man) | young married woman
7,嫁,jià,2300,"v, vn",(of a woman) to marry | to marry off a daughter | to shift (blame etc)
7,嫁妆,jià zhuang,26214,n,dowry
7,嫂子,sǎo zi,14522,n,(coll.) older brother's wife; sister-in-law
7,嫉妒,jí dù,4056,v,to be jealous of; to envy
7,嫌弃,xián qì,15715,v,to regard with disdain | to shun
7,嫌疑,xián yí,7043,n,suspicion | to have suspicions
7,嫦娥,Cháng é,38717,n,"Chang'e, the lady in the moon (Chinese mythology) | one of the Chang'e series of PRC lunar spacecraft"
7,嫩,nèn,6514,a,young and tender | (of food) tender; lightly cooked | (of color) light
7,嬉笑,xī xiào,36701,"v, vn",to be laughing and playing | to giggle
7,子孙,zǐ sūn,14649,n,offspring | posterity
7,子弟,zǐ dì,15306,n,child | the younger generation
7,孕妇,yùn fù,7177,n,pregnant woman
7,孕育,yùn yù,13877,"v, vn","to be pregnant | to produce offspring | to nurture (a development, school of thought, artwork etc)"
7,字体,zì tǐ,14849,n,calligraphic style | typeface | font
7,字幕,zì mù,11551,n,caption | subtitle
7,字眼,zì yǎn,12610,n,wording
7,字迹,zì jì,18775,n,handwriting
7,存心,cún xīn,20829,d,deliberately
7,存折,cún zhé,16257,n,passbook | bankbook
7,存放,cún fàng,9702,"v, vn",to deposit | to store | to leave in sb's care
7,孝敬,xiào jìng,23538,v,to show filial respect | to give presents (to one's elders or superiors) | to support one's aged parents
7,孝顺,xiào shùn,17571,"v, a, an",filial | dutiful | devoted to one's parents (and grandparents etc)
7,孤单,gū dān,3459,"a, an",lone | lonely | loneliness
7,孤立,gū lì,9536,"v, a, an, ad",isolated | to isolate
7,孤陋寡闻,gū lòu guǎ wén,44513,v,ignorant and inexperienced | ill-informed and narrow-minded
7,孤零零,gū líng líng,22095,z,lone | isolated and without help | all alone
7,学业,xué yè,9622,n,studies | schoolwork
7,学历,xué lì,9089,n,educational background | academic qualifications
7,学堂,xué táng,31575,n,college | school (old)
7,学士,xué shì,17708,n,bachelor's degree | person holding a university degree
7,学子,xué zǐ,37016,n,(literary) student | scholar
7,学艺,xué yì,34339,v,to learn a skill or art
7,学说,xué shuō,17578,n,theory | doctrine
7,孪生,luán shēng,27245,b,(adj.) twin
7,孵化,fū huà,14431,"v, vn",breeding | to incubate | innovation (esp. in commerce and marketing)
7,宁可,nìng kě,8234,"d, c",preferably | one would prefer to...(or not to...) | would rather
7,宁愿,nìng yuàn,4690,"d, c, v",would rather ... (than ...)
7,宇宙,yǔ zhòu,3871,n,universe | cosmos
7,守候,shǒu hòu,13391,v,to wait for | to expect | to keep watch
7,守护,shǒu hù,7007,"v, vn",to guard | to protect
7,守株待兔,shǒu zhū dài tù,33204,v,"lit. to guard a tree-stump, waiting for rabbits (idiom) | to wait idly for opportunities | to trust to chance rather than show initiative"
7,安宁,Ān níng,9417,"an, a","Anning District of Lanzhou City 兰州市, Gansu | Anning City, to the west of Kunming 明, Yunnan"
7,安定,Ān dìng,7377,"a, an, v","Anting township in Tainan county 台南县, Taiwan"
7,安心,ān xīn,5992,"a, ad",at ease | to feel relieved | to set one's mind at rest
7,安抚,ān fǔ,12099,"v, vn",to placate | to pacify | to appease
7,安眠药,ān mián yào,16000,n,sleeping pill
7,安稳,ān wěn,12368,"a, ad",steady; stable; sedate; calm; (of sleep) sound; (of a transition) smooth
7,安逸,ān yì,14622,"a, an",easy and comfortable | easy
7,完备,wán bèi,21641,"a, ad, v",faultless | complete | perfect
7,完好,wán hǎo,12191,a,intact | in good condition
7,完毕,wán bì,3434,v,to finish | to end | to complete
7,完蛋,wán dàn,8995,v,(coll.) to be done for
7,宏伟,hóng wěi,13202,a,grand | imposing | magnificent
7,宏观,hóng guān,22460,n,macro- | macroscopic | holistic
7,宗,Zōng,3992,"q, g",surname Zong
7,宗旨,zōng zhǐ,10577,n,objective | aim | goal
7,官僚,guān liáo,14727,n,bureaucrat | bureaucracy | bureaucratic
7,官僚主义,guān liáo zhǔ yì,19123,n,bureaucracy
7,官兵,guān bīng,16987,n,(military) officers and soldiers | officers and men | (old) government troops
7,官吏,guān lì,32971,n,bureaucrat | official
7,官员,guān yuán,2991,n,official (in an organization or government) | administrator
7,定为,dìng wèi,19856,v,set to
7,定义,dìng yì,4821,"n, v",definition | to define
7,定做,dìng zuò,14932,v,to have something made to order
7,定向,dìng xiàng,14918,"d, b",to orientate | directional | directed
7,定居,dìng jū,13309,"v, vn","to settle (in some city, country etc) | to take up residence"
7,定心丸,dìng xīn wán,38626,n,tranquilizer | sth that sets one's mind at ease
7,定论,dìng lùn,13353,n,final conclusion | accepted argument
7,定金,dìng jīn,15438,n,down payment | advance payment
7,宝库,bǎo kù,22455,n,"treasure-house | treasury | treasure-trove (often fig., book of treasured wisdom)"
7,宝藏,bǎo zàng,11504,n,precious mineral deposits | hidden treasure | (fig.) treasure
7,实事求是,shí shì qiú shì,19818,v,lit. to seek truth from facts (idiom) | fig. to be practical and realistic
7,实体,shí tǐ,9379,n,"entity | substance | thing that has a material existence (as opposed to a conceptual, virtual or online existence)"
7,实况,shí kuàng,16049,n,live (e.g. broadcast or recording) | what is actually happening | scene
7,实地,shí dì,10562,"d, s, n",on-site
7,实物,shí wù,14965,n,material object | concrete object | original object
7,实话,shí huà,4003,n,truth
7,实话实说,shí huà shí shuō,16161,v,to tell the truth | to tell it as it is
7,实质,shí zhì,9217,n,substance | essence
7,宠,chǒng,8378,"v, vn",to love | to pamper | to spoil
7,宠爱,chǒng ài,13556,v,to dote on sb
7,审,shěn,6079,"v, vn",to examine | to investigate | carefully
7,审判,shěn pàn,3741,"vn, v",a trial | to try sb
7,审定,shěn dìng,30256,"v, vn",to examine sth and make a decision | to screen | to evaluate
