simplified,vietnamese,pinyin,english,hsk_level
工序,,gōng xù,working procedure; process,7
工整,,gōng zhěng,fine work; carefully and neatly done,7
工作量,,gōng zuò liàng,workload; volume of work,7
弓,,Gōng,surname Gong,7
公安局,,gōng ān jú,public security bureau (government office similar in function to a police station),7
公车,,gōng chē,"bus; abbr. for 公共汽车; car belonging to an organization and used by its members (government car, police car, company car etc); abbr. for 公务用车",7
公道,,gōng dào,justice; fairness; public highway,7
公费,,gōng fèi,at public expense,7
公共场所,,gōng gòng chǎng suǒ,public place,7
公关,,gōng guān,public relations,7
公函,,gōng hán,official letter,7
公积金,,gōng jī jīn,official reserves; accumulated fund,7
公开信,,gōng kāi xìn,open letter,7
公款,,gōng kuǎn,public money,7
公立,,gōng lì,"public (e.g. school, hospital)",7
公墓,,gōng mù,public cemetery,7
公仆,,gōng pú,public servant,7
公顷,,gōng qǐng,hectare,7
公然,,gōng rán,openly; publicly; undisguised,7
公示,,gōng shì,to make known to the public (for information or to seek comments); public notification,7
公事,,gōng shì,work-related matters; documents,7
公务,,gōng wù,official business,7
公益,,gōng yì,public good; public welfare; public interest,7
公益性,,gōngyì xìng,Public welfare,7
公用,,gōng yòng,public; for public use,7
公寓,,gōng yù,apartment building; block of flats,7
公约,,gōng yuē,convention (i.e. international agreement),7
公证,,gōng zhèng,notarization; notarized; acknowledgement,7
公职,,gōng zhí,civil service; public office; government job,7
功,,gōng,meritorious deed or service; achievement; result; service; accomplishment; work (physics),7
功臣,,gōng chén,minister who has given outstanding service,7
功底,,gōng dǐ,training in the basic skills; knowledge of the fundamentals,7
功劳,,gōng láo,contribution; meritorious service; credit,7
功力,,gōng lì,merit; efficacy; competence; skill; power,7
功率,,gōng lu:4,rate of work; power (output),7
功效,,gōng xiào,efficacy,7
攻,,gōng,to attack; to accuse; to study,7
攻读,,gōng dú,to major (in a field); to study a specialty to obtain a higher degree,7
攻关,,gōng guān,to storm a strategic pass; fig. to tackle a key problem,7
供,,gōng,to provide; to supply,7
供不应求,,gōng bù yìng qiú,supply does not meet demand,7
供奉,,gòng fèng,to consecrate; to enshrine and worship; an offering (to one's ancestors); a sacrifice (to a god),7
供暖,,gōng nuǎn,to supply heating (in a building); heating,7
供求,,gōng qiú,supply and demand (economics),7
宫殿,,gōng diàn,palace,7
宫廷,,gōng tíng,court (of king or emperor),7
恭维,,gōng wei,to praise; to speak highly of; compliment; praise,7
恭喜,,gōng xǐ,to congratulate; (interj.) congratulations!,7
拱,,gǒng,to cup one's hands in salute; to surround; to arch; to dig earth with the snout; arched,7
共鸣,,gòng míng,(physics) to resonate; resonance; sympathetic response,7
共识,,gòng shí,common understanding; consensus,7
共同体,,gòng tóng tǐ,community,7
共性,,gòng xìng,overall character,7
勾,,Gōu,surname Gou,7
勾画,,gōu huà,to sketch out; to delineate,7
勾结,,gōu jié,to collude with; to collaborate with; to gang up with,7
钩,,gōu,variant of 钩,7
钩子,,gōu zi,hook,7
构思,,gòu sī,to design; to plot; to plan out; to compose; to draw a mental sketch; conception; plan; idea; composition,7
构想,,gòu xiǎng,to conceive; concept,7
购,,gòu,to buy; to purchase,7
够呛,,gòu qiàng,unbearable; terrible; enough; unlikely,7
估算,,gū suàn,assessment; evaluation,7
孤单,,gū dān,lone; lonely; loneliness,7
孤立,,gū lì,isolated; to isolate,7
孤零零,,gū líng líng,lone; isolated and without help; all alone; solitary,7
孤陋寡闻,,gū lòu guǎ wén,ignorant and inexperienced; ill-informed and narrow-minded,7
沽名钓誉,,gū míng diào yù,to angle for fame (idiom); to fish for compliments,7
辜负,,gū fù,to fail to live up (to expectations); unworthy (of trust); to let down; to betray (hopes); to disappoint,7
古董,,gǔ dǒng,curio; antique,7
古怪,,gǔ guài,strange; weird; eccentric; bizarre,7
古迹,,gǔ jì,places of historic interest; historical sites,7
古今中外,,gǔ jīn zhōng wài,at all times and in all places (idiom),7
古朴,,gǔ pǔ,"simple and unadorned (of art, architecture etc)",7
古人,,gǔ rén,people of ancient times; the ancients; extinct human species such as Homo erectus or Homo neanderthalensis; (literary) deceased person,7
股份,,gǔ fèn,a share (in a company); stock,7
股民,,gǔ mín,stock investor; share trader,7
股市,,gǔ shì,stock market,7
骨干,,gǔ gàn,diaphysis (long segment of a bone); fig. backbone,7
骨气,,gǔ qì,unyielding character; courageous spirit; integrity; moral backbone,7
骨折,,gǔ zhé,to suffer a fracture; (of a bone) to break; fracture,7
鼓动,,gǔ dòng,"to urge (an activity that may be beneficial, harmful or neutral); to encourage; to agitate; to instigate; to incite; to beat; to flap (wings, a fan etc)",7
鼓舞,,gǔ wǔ,heartening (news); to boost (morale),7
固然,,gù rán,admittedly (it's true that...),7
固执,,gù zhí,obstinate; stubborn; to fixate on; to cling to,7
故,,gù,"happening; instance; reason; cause; intentional; former; old; friend; therefore; hence; (of people) to die, dead",7
顾不得,,gù bu de,unable to change sth; unable to deal with,7
顾不上,,gù bu shàng,cannot attend to or manage,7
顾及,,gù jí,to take into consideration; to attend to,7
顾虑,,gù lu:4,misgivings; apprehensions,7
顾全大局,,gù quán dà jú,to take the big picture into consideration (idiom); to work for the benefits of all,7
雇,,gù,variant of 雇,7
雇佣,,gù yōng,to employ; to hire,7
雇员,,gù yuán,employee,7
雇主,,gù zhǔ,employer,7
瓜分,,guā fēn,to partition; to divide up,7
瓜子,,guā zǐ,"melon seed; seeds of pumpkin, watermelon or sunflower etc, roasted and flavored, consumed as a snack",7
刮风,,guā fēng,to be windy,7
寡妇,,guǎ fu,widow,7
挂钩,,guà gōu,to couple; to link; to hook together; (fig.) (preceded by 与 + {entity}) to establish contact (with {entity}); (Tw) to collude (with {entity}); (fig.) to link (marketing efforts with production etc); to peg (welfare payments to inflation etc); to tie (remuneration to performance etc); hook (on which to hang sth); latch hook; coupling,7
挂号,,guà hào,to register (at a hospital etc); to send by registered mail,7
挂念,,guà niàn,concerned,7
挂失,,guà shī,to report the loss of something,7
乖,,guāi,"(of a child) obedient, well-behaved; clever; shrewd; alert; perverse; contrary to reason; irregular; abnormal",7
乖巧,,guāi qiǎo,clever (child); smart; lovable; cute,7
拐弯,,guǎi wān,to go round a curve; to turn a corner; fig. a new direction,7
拐杖,,guǎi zhàng,crutches; crutch; walking stick,7
怪不得,,guài bu de,no wonder!; so that's why!,7
怪物,,guài wu,monster; freak; eccentric person,7
怪异,,guài yì,monstrous; strange; strange phenomenon,7
关掉,,guān diào,to switch off; to shut off,7
关节,,guān jié,joint (physiology); key point; critical phase,7
关税,,guān shuì,customs duty; tariff,7
关头,,guān tóu,juncture; moment,7
关照,,guān zhào,to take care; to keep an eye on; to look after; to tell; to remind,7
观测,,guān cè,to observe; to survey; observation (scientific etc),7
观感,,guān gǎn,one's impressions; observations,7
观摩,,guān mó,to observe and emulate; to study (esp. following sb's example),7
观赏,,guān shǎng,to look at sth with pleasure; to watch (sth marvelous); ornamental,7
观望,,guān wàng,to wait and see; to watch from the sidelines; to look around; to survey,7
官兵,,guān bīng,(military) officers and soldiers; officers and men; (old) government troops,7
官吏,,guān lì,bureaucrat; official,7
官僚,,guān liáo,bureaucrat; bureaucracy; bureaucratic,7
官僚主义,,guān liáo zhǔ yì,bureaucracy,7
官员,,guān yuán,official (in an organization or government); administrator,7
棺材,,guān cai,coffin,7
管家,,guǎn jiā,(old) butler; steward; manager; administrator; housekeeper; to manage a household,7
管教,,guǎn jiào,to discipline; to teach; to guarantee,7
管理费,,guǎn lǐ fèi,management fee,7
管辖,,guǎn xiá,to administer; to have jurisdiction (over),7
管用,,guǎn yòng,efficacious; useful,7
管子,,Guǎn zǐ,"Guanzi or Guan Zhong 管仲 (-645 BC), famous politician of Qi 齐国 of Spring and Autumn period; Guanzi, classical book containing writings of Guan Zhong and his school",7
贯彻,,guàn chè,to implement; to put into practice; to carry out,7
贯穿,,guàn chuān,to run through; a connecting thread from beginning to end; to link,7
贯通,,guàn tōng,to link up; to thread together,7
惯,,guàn,accustomed to; used to; indulge; to spoil (a child),7
惯例,,guàn lì,convention; usual practice,7
惯性,,guàn xìng,(physics) inertia; (fig.) force of habit; tendency to do things in the accustomed way; habitual,7
灌,,guàn,to irrigate; to pour; to install (software); to record (music),7
灌溉,,guàn gài,to irrigate,7
灌输,,guàn shū,to imbue with; to inculcate; to instill into; to teach; to impart; to channel water to another place,7
罐,,guàn,can; jar; pot,7
罐头,,guàn tou,tin; can,7
光彩,,guāng cǎi,luster; splendor; radiance; brilliance,7
光碟,,guāng dié,optical disc; compact disc; CD; CD-ROM,7
光顾,,guāng gù,to visit (as a customer),7
光滑,,guāng huá,glossy; sleek; smooth,7
光环,,guāng huán,ring of light; halo; (fig.) glory; splendor,7
光缆,,guāng lǎn,optical cable,7
光芒,,guāng máng,rays of light; brilliant rays; radiance,7
光明磊落,,guāng míng lěi luò,open and candid (idiom); straightforward and upright,7
光泽,,Guāng zé,Guangze county in Nanping 平 Fujian,7
广义,,guǎng yì,broad sense; general sense,7
归根到底,,guī gēn dào dǐ,after all; in the final analysis; ultimately,7
归还,,guī huán,to return sth; to revert,7
归结,,guī jié,to sum up; to conclude; to put in a nutshell; conclusion; end (of a story etc),7
归来,,guī lái,to return; to come back,7
归纳,,guī nà,to sum up; to summarize; to conclude from facts; induction (method of deduction in logic),7
归属,,guī shǔ,to belong to; to be affiliated to; to fall under the jurisdiction of; a place where one feels that one belongs; one's final destination (where one need look no further),7
归宿,,guī sù,place to return to; home; final destination; ending,7
龟,,guī,tortoise; turtle,7
规格,,guī gé,standard; norm; specification,7
规矩,,guī ju,lit. compass and set square; fig. established standard; rule; customs; practices; fig. upright and honest; well-behaved,7
闺女,,guī nu:5,maiden; unmarried woman; (coll.) daughter,7
瑰宝,,guī bǎo,gem; (fig.) rare and valuable item; gem; treasure,7
轨迹,,guǐ jì,locus; orbit; trajectory; track,7
柜台,,guì tái,variant of 柜台,7
贵宾,,guì bīn,honored guest; distinguished guest; VIP,7
贵重,,guì zhòng,precious,7
贵族,,guì zú,lord; nobility; nobleman; noblewoman; aristocrat; aristocracy,7
桂花,,guì huā,osmanthus flowers; Osmanthus fragrans,7
滚动,,gǔn dòng,to roll; (to do sth) in a loop; to scroll (computing); to progressively expand (economics); to rumble (of thunder),7
棍,,gùn,stick; rod; truncheon,7
棍子,,gùn zi,stick; rod,7
国宝,,guó bǎo,national treasure,7
国防,,guó fáng,national defense,7
国画,,guó huà,traditional Chinese painting,7
国徽,,Guó huī,the national emblem of the PRC (a red circle containing the five stars of the PRC flag over Tiananmen 天安门),7
国情,,guó qíng,the characteristics and circumstances particular to a country; current state of a country,7
国土,,guó tǔ,country's territory; national land,7
国学,,guó xué,Chinese national culture; studies of ancient Chinese civilization; the Imperial College (history),7
国有,,guó yǒu,nationalized; public; government owned; state-owned,7
果断,,guǒ duàn,firm; decisive,7
果园,,guǒ yuán,orchard,7
果真,,guǒ zhēn,really; as expected; sure enough; if indeed...; if it's really...,7
裹,,guǒ,to wrap around; bundle; parcel; package; to press into service; to pressgang; to make off with (sth),7
过半,,guò bàn,over fifty percent; more than half,7
过不去,,guò bu qù,to make life difficult for; to embarrass; unable to make it through,7
过错,,guò cuò,mistake; fault; responsibility (for a fault),7
过道,,guò dào,passageway; corridor; aisle,7
过关,,guò guān,to cross a barrier; to get through (an ordeal); to pass (a test); to reach (a standard),7
过奖,,guò jiǎng,to overpraise; to flatter,7
过节,,guò jié,to celebrate a festival; after the celebrations (i.e. once the festival is over),7
过境,,guò jìng,to pass through a country's territory; transit,7
过滤,,guò lu:4,to filter; filter,7
过期,,guò qī,to be overdue; to exceed the time limit; to expire (as in expiration date),7
过日子,,guò rì zi,to live one's life; to pass one's days; to get along,7
过剩,,guò shèng,to be excessive; to be more than is required,7
过失,,guò shī,error; fault; (law) negligence; delinquency,7
过头,,guò tóu,to overdo it; to overstep the limit; excessively; above one's head; overhead,7
过往,,guò wǎng,to come and go; to have friendly relations with; in the past; previous,7
过意不去,,guò yì bù qù,to feel very apologetic,7
过瘾,,guò yǐn,to satisfy a craving; to get a kick out of sth; gratifying; immensely enjoyable; satisfying; fulfilling,7
过硬,,guò yìng,to have perfect mastery of sth; to be up to the mark,7
过早,,guò zǎo,premature; untimely; (dialect) to have breakfast; breakfast,7
咳嗽,,ké sou,to cough,7
还款,,huán kuǎn,repayment; to pay back money,7
还原,,huán yuán,to restore to the original state; to reconstruct (an event); reduction (chemistry),7
海岸,,hǎi àn,coastal; seacoast,7
海拔,,hǎi bá,height above sea level; elevation,7
海滨,,hǎi bīn,shore; seaside,7
海盗,,hǎi dào,pirate,7
海量,,hǎi liàng,huge volume,7
海绵,,hǎi mián,"sponge (zoology); sponge (piece of absorbent material, either natural or made from plastic etc); foam rubber",7
海面,,hǎi miàn,sea level; sea surface,7
海内外,,hǎi nèi wài,domestic and international; at home and abroad,7
海滩,,hǎi tān,beach,7
海峡,,hǎi xiá,strait; channel,7
海啸,,hǎi xiào,tsunami,7
海域,,hǎi yù,sea area; territorial waters; maritime space,7
海运,,hǎi yùn,shipping by sea,7
海藻,,hǎi zǎo,seaweed; marine alga; kelp,7
骇人听闻,,hài rén tīng wén,shocking; horrifying; atrocious; terrible,7
害虫,,hài chóng,injurious insect; pest,7
害臊,,hài sào,to be bashful; to feel ashamed,7
害羞,,hài xiū,shy; embarrassed; bashful,7
酣畅,,hān chàng,"unrestrained; cheerful lack of inhibition, esp. for drinking or sleeping; to drink with abandon",7
酣睡,,hān shuì,to sleep soundly; to fall into a deep sleep,7
含糊,,hán hu,ambiguous; vague; careless; perfunctory,7
含蓄,,hán xù,"to contain; to hold; (of a person or style etc) reserved; restrained; (of words, writings) full of hidden meaning; implicit; veiled (criticism)",7
